# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Jul 15 22:56:14 2023
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,pl_ratdor,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag
HD 45364 b,HD 45364,1,2,Radial Velocity,2008,La Silla Observatory,0,225.79000000,0.679300,9.030,0.805,60.16492,0.18930,Msini,0.067000,,,0,,K0 V,5466.00,0.89,0.82,-0.170,[Fe/H],-0.196,4.38,06h25m38.54s,96.4105736,-31d28m51.61s,-31.4810037,34.3540000,8.0800000,6.3160000,7.8801600
HD 45364 c,HD 45364,1,2,Radial Velocity,2008,La Silla Observatory,0,345.43000000,0.902000,14.200,1.260,174.48780,0.54900,Msini,0.019000,,,0,,K0 V,5466.00,0.89,0.82,-0.170,[Fe/H],-0.196,4.38,06h25m38.54s,96.4105736,-31d28m51.61s,-31.4810037,34.3540000,8.0800000,6.3160000,7.8801600
HD 45652 b,HD 45652,1,1,Radial Velocity,2008,Haute-Provence Observatory,0,44.07300000,0.237000,14.300,1.280,137.62039,0.43300,Msini,0.607000,,,0,,G8/K0,5294.00,0.94,0.92,0.260,[Fe/H],-0.200,4.20,06h29m13.41s,97.3058709,+10d56m01.04s,10.9336212,34.8541000,8.1000000,6.2630000,7.9118000
HD 457 b,HD 457,1,1,Radial Velocity,2022,Multiple Observatories,0,20324.58153000,15.369000,11.900,1.070,8445.33643,26.57200,Mass,0.565000,,,0,,,6114.04,1.28,1.15,0.340,[M/H],0.316,4.28,00h08m59.83s,2.2492922,-39d44m14.06s,-39.7372401,55.0375000,7.7200000,6.3380000,7.5779400
HD 46375 b,HD 46375,2,1,Radial Velocity,2000,W. M. Keck Observatory,0,3.02357300,0.039800,10.000,0.894,71.80000,0.22600,Msini,0.063000,,,0,,K1 IV-V,5285.00,0.91,0.92,0.240,[Fe/H],-0.245,4.53,06h33m12.74s,98.3030763,+05d27m45.03s,5.4625071,29.5529000,7.9100000,6.0000000,7.6953300
HD 47186 b,HD 47186,1,2,Radial Velocity,2008,La Silla Observatory,0,4.08450000,0.050000,5.020,0.448,22.24810,0.07000,Msini,0.040000,,,0,,G6 V,5657.00,1.08,0.96,0.240,[Fe/H],0.043,4.36,06h36m08.81s,99.0367212,-27d37m24.34s,-27.6234285,37.4574000,7.6300000,6.0050000,7.4489700
HD 47186 c,HD 47186,1,2,Radial Velocity,2008,La Silla Observatory,0,1353.60000000,2.395000,13.000,1.160,111.42000,0.35061,Msini,0.249000,,,0,,G6 V,5657.00,1.08,0.96,0.230,[Fe/H],0.043,4.36,06h36m08.81s,99.0367212,-27d37m24.34s,-27.6234285,37.4574000,7.6300000,6.0050000,7.4489700
HD 4732 b,HD 4732,2,2,Radial Velocity,2012,Multiple Observatories,0,360.20000000,1.190000,13.300,1.190,753.23000,2.37000,Msini,0.130000,,,0,,K0 IV,4959.00,5.40,1.74,0.010,[Fe/H],1.190,3.16,00h49m14.04s,12.3085089,-24d08m12.87s,-24.1369079,54.7841000,5.9000000,3.6910000,5.6509000
HD 4732 c,HD 4732,2,2,Radial Velocity,2012,Multiple Observatories,0,2732.00000000,4.600000,13.300,1.190,753.23000,2.37000,Msini,0.230000,,,0,,K0 IV,4959.00,5.40,1.74,0.010,[Fe/H],1.190,3.16,00h49m14.04s,12.3085089,-24d08m12.87s,-24.1369079,54.7841000,5.9000000,3.6910000,5.6509000
HD 47366 b,HD 47366,1,2,Radial Velocity,2016,Okayama Astrophysical Observatory,0,359.15000000,1.280000,13.300,1.190,731.00900,2.30000,Msini,0.060000,,,0,,K1 III,4914.00,6.20,2.19,-0.070,[Fe/H],1.389,3.10,06h37m40.80s,99.4200181,-12d59m08.37s,-12.9856593,84.3552000,6.1115100,4.0550000,5.8386900
HD 47366 c,HD 47366,1,2,Radial Velocity,2016,Okayama Astrophysical Observatory,0,682.85000000,1.970000,13.400,1.200,597.52040,1.88000,Msini,0.100000,,,0,,K1 III,4914.00,6.20,2.19,-0.070,[Fe/H],1.389,3.10,06h37m40.80s,99.4200181,-12d59m08.37s,-12.9856593,84.3552000,6.1115100,4.0550000,5.8386900
HD 47536 b,HD 47536,1,1,Radial Velocity,2002,La Silla Observatory,0,712.13000000,1.930000,12.600,1.130,2330.00000,7.32000,Msini,0.200000,,,0,,K1 III,4380.00,23.47,2.10,-0.650,[Fe/H],2.248,2.13,06h37m47.75s,99.4489580,-32d20m22.03s,-32.3394531,122.5360000,5.2500000,2.3830000,4.8800400
HD 4760 b,HD 4760,1,1,Radial Velocity,2021,Multiple Observatories,0,434.00000000,1.140000,12.300,1.100,4417.83700,13.90000,Msini,0.230000,,,0,,K2,4076.00,42.40,1.05,-0.910,[Fe/H],2.930,1.62,00h49m39.88s,12.4161652,+06d24m25.71s,6.4071412,537.8730000,7.5100000,3.9930000,6.9850400
HD 48265 b,HD 48265,1,1,Radial Velocity,2008,Las Campanas Observatory,0,778.51000000,1.814000,13.500,1.210,484.69075,1.52500,Msini,0.211000,,,0,,G5 IV/V,5733.00,1.90,1.31,0.300,[Fe/H],0.584,3.97,06h40m01.77s,100.0073683,-48d32m30.58s,-48.5418284,90.5446000,8.0500000,6.4490000,7.8792500
HD 4917 b,HD 4917,1,1,Radial Velocity,2018,W. M. Keck Observatory,0,400.50000000,1.167000,13.500,1.210,513.29545,1.61500,Msini,0.066000,,,0,,K0 III/IV,4802.00,5.01,1.32,0.180,[M/H],1.456,2.97,00h51m06.30s,12.7762624,-12d55m39.59s,-12.9276648,204.2770000,8.0300000,5.6100000,7.7487700
HD 49674 b,HD 49674,1,1,Radial Velocity,2002,W. M. Keck Observatory,0,4.94737000,0.060000,6.200,0.553,31.78300,0.10000,Msini,0.090000,,,0,,G5 V,5602.00,1.02,1.03,0.320,[Fe/H],-0.022,4.44,06h51m30.56s,102.8773483,+40d52m02.02s,40.8672284,43.0399000,8.1000000,6.4320000,7.9184100
HD 50499 b,HD 50499,1,2,Radial Velocity,2005,W. M. Keck Observatory,0,2447.10000000,3.833000,13.500,1.200,519.96988,1.63600,Msini,0.266000,,,0,,G1 V,6102.00,1.35,1.25,0.260,[Fe/H],0.376,4.25,06h52m01.94s,103.0080750,-33d54m54.96s,-33.9152670,46.2845000,7.2100000,5.8360000,7.0564000
HD 50499 c,HD 50499,1,2,Radial Velocity,2019,La Silla Observatory,0,8619.90000000,9.020000,13.200,1.170,931.24190,2.93000,Msini,0.000000,,,0,,G1 V,6099.00,1.42,1.31,0.380,[Fe/H],0.376,4.42,06h52m01.94s,103.0080750,-33d54m54.96s,-33.9152670,46.2845000,7.2100000,5.8360000,7.0564000
HD 50554 b,HD 50554,1,1,Radial Velocity,2002,Lick Observatory,0,1293.00000000,2.353000,12.800,1.140,1859.29618,5.85000,Mass,0.501000,,,0,,F8 V,5987.00,1.02,1.04,-0.040,[Fe/H],0.143,4.33,06h54m42.79s,103.6782730,+24d14m42.51s,24.2451409,31.1664000,6.8561000,5.4670000,6.6978600
HD 51608 b,HD 51608,1,2,Radial Velocity,2019,La Silla Observatory,0,14.07260000,0.105900,3.620,0.323,12.77000,0.04020,Msini,0.090000,,,0,,G7 V,5358.00,0.92,0.80,-0.070,[Fe/H],-0.244,4.36,06h54m51.29s,103.7137102,-55d15m36.07s,-55.2600189,35.0553000,8.1700000,6.3280000,7.9605800
HD 51608 c,HD 51608,1,2,Radial Velocity,2019,La Silla Observatory,0,95.94460000,0.380900,3.870,0.346,14.31000,0.04500,Msini,0.140000,,,0,,G7 V,5358.00,0.92,0.80,-0.070,[Fe/H],-0.244,4.36,06h54m51.29s,103.7137102,-55d15m36.07s,-55.2600189,35.0553000,8.1700000,6.3280000,7.9605800
HD 52265 b,HD 52265,1,1,Radial Velocity,2000,W. M. Keck Observatory,0,119.27000000,0.520000,13.700,1.220,384.57430,1.21000,Msini,0.270000,,405,0,,G0V,6136.00,1.32,1.20,0.210,[Fe/H],0.297,4.36,07h00m17.91s,105.0746449,-05d22m00.53s,-5.3668142,29.9803000,6.2935100,4.9530000,6.1525700
HD 5278 b,HD 5278,1,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0,14.33915600,0.120200,2.450,0.219,7.80000,0.02454,Mass,0.080000,132.00,943,0,22.400000,F V,6203.00,1.19,1.13,-0.120,[Fe/H],0.280,4.50,00h50m11.23s,12.5467785,-83d44m37.56s,-83.7437671,57.5846000,7.9400000,6.6050000,7.8037500
HD 5278 c,HD 5278,1,2,Radial Velocity,2021,Paranal Observatory,0,40.87000000,0.241600,4.490,0.401,18.40000,0.05789,Msini,0.070000,,,0,,F V,6203.00,1.19,1.13,-0.120,[Fe/H],0.280,4.50,00h50m11.23s,12.5467785,-83d44m37.56s,-83.7437671,57.5846000,7.9400000,6.6050000,7.8037500
HD 5319 b,HD 5319,1,2,Radial Velocity,2007,W. M. Keck Observatory,0,637.10000000,1.570000,13.500,1.210,494.54348,1.55600,Msini,0.092000,,,0,,G5,4871.00,4.06,1.27,0.150,[Fe/H],0.150,3.26,00h55m01.39s,13.7558096,+00d47m21.63s,0.7893425,121.4050000,8.0500000,5.6990000,7.7723800
HD 5319 c,HD 5319,1,2,Radial Velocity,2014,W. M. Keck Observatory,0,872.20000000,1.930000,13.800,1.230,334.67499,1.05300,Msini,0.183000,,,0,,G5,4871.00,4.06,1.27,0.150,[Fe/H],0.150,3.26,00h55m01.39s,13.7558096,+00d47m21.63s,0.7893425,121.4050000,8.0500000,5.6990000,7.7723800
HD 55696 b,HD 55696,1,1,Radial Velocity,2018,W. M. Keck Observatory,0,1827.00000000,3.180000,12.900,1.160,1357.12730,4.27000,Mass,0.705000,,,0,,G0 V,6012.00,1.52,1.29,0.370,[Fe/H],0.430,4.15,07h12m14.93s,108.0622029,-38d10m28.70s,-38.1746390,77.9693000,7.9500000,6.5910000,7.8113500
HD 5583 b,HD 5583,1,1,Radial Velocity,2016,Roque de los Muchachos Observatory,0,139.35000000,0.530000,12.800,1.140,1837.05740,5.78000,Msini,0.076000,,,0,,,4830.00,9.09,1.01,-0.500,[Fe/H],1.610,2.53,00h57m56.87s,14.4869460,+34d59m07.19s,34.9853306,219.2160000,7.6040000,5.2210000,7.3076900
HD 5608 b,HD 5608,2,1,Radial Velocity,2012,Okayama Astrophysical Observatory,0,779.90000000,1.911000,13.500,1.200,534.27223,1.68100,Msini,0.056000,,,0,,K0 III,4877.00,5.14,1.53,0.140,[Fe/H],1.179,3.19,00h58m14.26s,14.5594349,+33d57m02.08s,33.9505774,58.1105000,6.0027200,3.8260000,5.7269500
HD 564 b,HD 564,1,1,Radial Velocity,2014,La Silla Observatory,0,492.30000000,1.200000,12.500,1.120,104.88000,0.33000,Msini,0.096000,,,0,,G2/G3 V,5902.00,1.01,0.96,-0.200,[Fe/H],0.019,4.53,00h09m52.67s,2.4694459,-50d16m04.44s,-50.2678998,51.1659000,8.3200000,6.8930000,8.1707700
HD 56414 b,HD 56414,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0,29.04992000,0.229000,3.710,0.331,13.30000,0.04180,M-R relationship,0.680000,252.97,1133,0,,,8500.00,1.75,1.89,0.000,[Fe/H],1.158,4.26,07h11m22.48s,107.8436846,-68d50m00.03s,-68.8333403,272.2170000,9.2170000,8.8230000,9.2047500
HD 56957 b,HD 56957,1,1,Radial Velocity,2022,Multiple Observatories,0,5859.08992000,6.426000,12.800,1.140,1880.90851,5.91800,Mass,0.273000,,,0,,,5743.00,1.78,1.03,,,0.491,3.95,07h17m18.10s,109.3253986,-40d39m21.83s,-40.6560651,61.4925000,7.5700000,5.9860000,7.3984100
HD 5891 b,HD 5891,1,1,Radial Velocity,2011,W. M. Keck Observatory,0,177.11000000,0.640000,12.600,1.130,2425.04290,7.63000,Msini,0.070000,,,0,,G5,4673.00,10.64,1.93,-0.370,[Fe/H],1.595,2.67,01h00m33.20s,15.1383168,+20d17m32.33s,20.2923139,283.5020000,8.0900000,5.6210000,7.7982500
HD 59686 A b,HD 59686 A,2,1,Radial Velocity,2016,Lick Observatory,0,299.36000000,1.086000,12.700,1.130,2199.38360,6.92000,Msini,0.050000,,,0,,K2 III,4658.00,13.20,1.90,0.150,[Fe/H],1.822,2.49,07h31m48.45s,112.9518629,+17d05m08.59s,17.0857195,89.2721000,5.4429900,2.9220000,5.1322800
HD 60292 b,HD 60292,1,1,Radial Velocity,2020,Bohyunsan Optical Astronomical Observatory,0,495.40000000,1.500000,12.700,1.130,2065.89500,6.50000,Msini,0.270000,,,0,,K0 III,4348.00,27.00,1.70,-0.170,[Fe/H],2.394,1.90,07h38m28.84s,114.6201698,+66d14m06.19s,66.2350517,315.2110000,6.9465700,3.9260000,6.5323800
HD 60532 b,HD 60532,1,2,Radial Velocity,2008,La Silla Observatory,0,201.90000000,0.770000,13.800,1.230,336.89980,1.06000,Msini,0.260000,,,0,,F6 IV,6245.00,2.57,1.50,-0.260,[Fe/H],1.001,3.80,07h34m03.14s,113.5130656,-22d17m45.12s,-22.2958661,25.9716000,4.4400000,3.3550000,4.3079300
HD 60532 c,HD 60532,1,2,Radial Velocity,2008,La Silla Observatory,0,600.10000000,1.600000,13.300,1.180,797.75330,2.51000,Msini,0.030000,,,0,,F6 IV,6245.00,2.57,1.50,-0.260,[Fe/H],1.001,3.80,07h34m03.14s,113.5130656,-22d17m45.12s,-22.2958661,25.9716000,4.4400000,3.3550000,4.3079300
HD 62364 b,HD 62364,1,2,Radial Velocity,2022,Multiple Observatories,0,5138.00000000,6.150000,12.100,1.080,5965.63920,18.77000,Mass,0.607000,0.07,,0,,F7 V,6255.00,1.40,1.16,-0.110,[Fe/H],0.433,4.14,07h35m37.26s,113.9052658,-75d32m39.37s,-75.5442707,53.1120000,7.3200000,6.0010000,7.1814000
HD 62364 c,HD 62364,1,2,Radial Velocity,2022,Multiple Observatories,1,74839.94555000,36.984000,12.000,1.070,7923.46219,24.93000,Mass,0.773000,,,0,,F7 V,6255.00,1.40,1.19,-0.110,[Fe/H],0.433,4.14,07h35m37.26s,113.9052658,-75d32m39.37s,-75.5442707,53.1120000,7.3200000,6.0010000,7.1814000
HD 62509 b,HD 62509,1,1,Radial Velocity,2006,Multiple Observatories,0,589.64000000,1.640000,13.300,1.190,731.00000,2.30000,Msini,0.020000,,,0,,K0IIIvar,4892.63,8.90,2.00,0.103,[M/H],1.612,2.78,07h45m18.92s,116.3288240,+28d01m34.06s,28.0261270,10.3400000,1.1251200,-0.9360000,
HD 62549 b,HD 62549,1,1,Radial Velocity,2022,Multiple Observatories,0,14306.88519000,11.842000,12.600,1.120,2707.58020,8.51900,Mass,0.150000,,,0,,,5930.46,1.23,1.08,,,0.228,4.29,07h44m19.71s,116.0821439,-05d03m14.84s,-5.0541223,49.3305000,7.7200000,6.2580000,7.5654200
HD 63433 b,HD 63433,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0,7.10793000,0.071900,2.150,0.192,5.27000,0.01660,M-R relationship,0.000000,145.57,886,0,16.950000,G5IV,5640.00,0.91,0.99,0.017,[M/H],-0.123,4.53,07h49m55.05s,117.4793699,+27d21m47.28s,27.3631342,22.4035000,6.9203500,5.2580000,6.7183100
HD 63433 c,HD 63433,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0,20.54530000,0.145800,2.670,0.238,7.61000,0.02390,M-R relationship,0.000000,35.36,622,0,34.380000,G5IV,5640.00,0.91,0.99,0.050,[Fe/H],-0.123,4.53,07h49m55.05s,117.4793699,+27d21m47.28s,27.3631342,22.4035000,6.9203500,5.2580000,6.7183100
HD 63454 b,HD 63454,1,1,Radial Velocity,2005,La Silla Observatory,0,2.81805000,0.040000,12.310,1.098,79.45750,0.25000,Msini,0.000000,,,0,,K4 V,4812.00,0.77,0.42,0.100,[Fe/H],-0.592,4.28,07h39m21.75s,114.8406393,-78d16m44.93s,-78.2791464,37.6894000,9.3700000,6.9980000,9.0540200
HD 63765 b,HD 63765,1,1,Radial Velocity,2009,La Silla Observatory,0,358.00000000,0.940000,14.200,1.270,168.44990,0.53000,Msini,0.240000,,,0,,G9 V,5449.00,0.83,0.65,-0.160,[Fe/H],-0.256,4.41,07h47m49.98s,116.9582617,-54d15m55.24s,-54.2653450,32.5376000,8.1000000,6.3160000,7.9098300
HD 63935 b,HD 63935,1,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0,9.05881100,,2.990,0.267,10.80000,0.03398,Mass,0.000000,115.60,911,0,18.640000,,5534.00,0.96,0.93,0.070,[Fe/H],-0.098,4.38,07h51m41.91s,117.9246417,+09d23m06.87s,9.3852412,48.9739000,8.5800000,6.8810000,8.3935300
HD 63935 c,HD 63935,1,2,Radial Velocity,2021,Multiple Observatories,0,21.40230000,,2.900,0.259,11.10000,0.03492,Mass,0.000000,36.70,684,0,33.060000,,5534.00,0.96,0.93,0.070,[Fe/H],-0.098,4.38,07h51m41.91s,117.9246417,+09d23m06.87s,9.3852412,48.9739000,8.5800000,6.8810000,8.3935300
HD 64114 b,HD 64114,1,1,Radial Velocity,2019,Las Campanas Observatory,0,45.79100000,0.246000,4.410,0.393,17.80000,0.05600,Msini,0.120000,,,0,,G7 V,5676.00,0.88,0.95,,,-0.137,4.52,07h51m55.81s,117.9825560,-11d02m01.40s,-11.0337221,31.5262000,7.7100000,6.0460000,7.5258100
HD 64121 b,HD 64121,1,1,Radial Velocity,2022,La Silla Observatory,0,623.00000000,1.510000,13.200,1.180,813.64072,2.56000,Msini,0.110000,,,0,,G8/K0 III,5078.00,5.44,1.64,-0.210,[Fe/H],1.248,3.19,07h49m27.63s,117.3651424,-54d48m45.41s,-54.8126136,129.9660000,7.4300000,5.2440000,7.1787200
HD 6434 b,HD 6434,1,1,Radial Velocity,2003,La Silla Observatory,0,21.99800000,0.140000,14.200,1.270,155.73670,0.49000,Msini,0.170000,,,0,,G2/3 V,5769.00,1.12,1.10,-0.550,[Fe/H],0.050,4.38,01h04m39.92s,16.1663441,-39d29m25.77s,-39.4904909,42.3580000,7.7200000,6.1870000,7.5609000
HD 65216 b,HD 65216,3,2,Radial Velocity,2003,La Silla Observatory,0,577.60000000,1.301000,13.600,1.220,411.58985,1.29500,Msini,0.270000,,,0,,G5 V,5612.00,0.88,0.87,-0.168,[M/H],-0.150,4.44,07h53m41.03s,118.4209646,-63d38m48.08s,-63.6466892,35.1205000,7.9700000,6.3290000,7.7943000
HD 65216 c,HD 65216,3,2,Radial Velocity,2013,La Silla Observatory,0,5370.00000000,5.750000,13.400,1.190,645.19490,2.03000,Msini,0.170000,,,0,,G5 V,5612.00,0.89,0.87,-0.168,[M/H],-0.150,4.44,07h53m41.03s,118.4209646,-63d38m48.08s,-63.6466892,35.1205000,7.9700000,6.3290000,7.7943000
HD 66141 b,HD 66141,1,1,Radial Velocity,2012,Bohyunsan Optical Astronomical Observatory,0,480.50000000,1.200000,12.800,1.140,1906.90000,6.00000,Msini,0.070000,,,0,,K2 III,4323.00,21.40,1.10,-0.323,[Fe/H],2.240,1.78,08h02m15.91s,120.5662825,+02d20m06.10s,2.3350265,68.1509000,4.3782100,1.4470000,3.9792600
HD 66428 b,HD 66428,1,2,Radial Velocity,2005,W. M. Keck Observatory,0,2269.81726000,3.395000,12.400,1.110,3478.94974,10.94600,Mass,0.471000,,,0,,G8 IV (+ G),5716.00,1.13,1.01,0.230,[Fe/H],0.096,4.33,08h03m28.60s,120.8691654,-01d09m48.97s,-1.1636019,53.2817000,8.2500000,6.6600000,8.0814200
HD 66428 c,HD 66428,1,2,Radial Velocity,2021,Multiple Observatories,0,10478.84437000,9.408000,13.500,1.200,560.64931,1.76400,Mass,0.207000,,,0,,G8 IV (+ G),5647.60,1.17,1.01,0.271,[Fe/H],0.096,4.32,08h03m28.60s,120.8691654,-01d09m48.97s,-1.1636019,53.2817000,8.2500000,6.6600000,8.0814200
HD 67087 b,HD 67087,1,2,Radial Velocity,2015,Multiple Observatories,0,352.20000000,1.080000,13.100,1.170,973.00000,3.06000,Msini,0.170000,,,0,,F8 V,6330.00,1.55,1.36,0.250,[Fe/H],0.540,4.19,08h07m39.74s,121.9155672,+31d33m04.16s,31.5511553,76.5217000,8.0500000,6.8660000,7.9223500
HD 67087 c,HD 67087,1,2,Radial Velocity,2015,Multiple Observatories,0,2374.00000000,3.860000,12.900,1.150,1540.00000,4.85000,Msini,0.760000,,,0,,F8 V,6330.00,1.55,1.36,0.250,[Fe/H],0.540,4.19,08h07m39.74s,121.9155672,+31d33m04.16s,31.5511553,76.5217000,8.0500000,6.8660000,7.9223500
HD 6718 b,HD 6718,1,1,Radial Velocity,2009,La Silla Observatory,0,2496.00000000,3.550000,13.500,1.200,533.95440,1.68000,Msini,0.100000,,,0,,G5 V,5801.00,0.95,1.08,-0.030,[Fe/H],0.053,4.51,01h07m48.86s,16.9536005,-08d14m01.02s,-8.2336165,51.3444000,8.4500000,6.8760000,8.2814700
HD 68402 b,HD 68402,1,1,Radial Velocity,2016,Multiple Observatories,0,1103.00000000,2.180000,12.600,1.120,2510.84442,7.90000,Mass,0.030000,,,0,,G5 IV/V,5950.00,1.02,1.12,0.290,[Fe/H],0.068,4.47,08h05m23.39s,121.3474609,-74d24m36.26s,-74.4100732,78.4293000,9.1100000,7.6970000,8.9544300
HD 68988 b,HD 68988,1,2,Radial Velocity,2001,Multiple Observatories,0,6.27711000,0.070000,13.400,1.200,626.12510,1.97000,Msini,0.120000,,,0,,G2 V,5932.00,1.19,1.28,0.350,[Fe/H],0.222,4.40,08h18m22.45s,124.5935429,+61d27m39.07s,61.4608518,60.8447000,8.2000000,6.7430000,8.0461100
HD 68988 c,HD 68988,1,2,Radial Velocity,2021,Multiple Observatories,0,16000.00000000,13.200000,12.300,1.090,4767.42610,15.00000,Msini,0.450000,,,0,,G2 V,5883.41,1.26,1.17,0.305,[Fe/H],0.222,4.31,08h18m22.45s,124.5935429,+61d27m39.07s,61.4608518,60.8447000,8.2000000,6.7430000,8.0461100
HD 69123 b,HD 69123,1,1,Radial Velocity,2022,La Silla Observatory,0,1193.30000000,2.482000,13.100,1.170,982.08978,3.09000,Mass,0.190000,,,0,,K1 III,4842.00,7.72,1.68,0.050,[Fe/H],1.470,2.86,08h14m13.20s,123.5549900,-35d29m23.73s,-35.4899246,75.1160000,5.7700000,3.5860000,5.4955500
HD 69830 b,HD 69830,1,3,Radial Velocity,2006,La Silla Observatory,0,8.66700000,0.078500,3.170,0.283,10.20000,0.03210,Msini,0.100000,,,0,,K0V,5385.00,0.89,0.86,-0.050,[Fe/H],-0.220,4.49,08h18m24.24s,124.6010091,-12d38m11.13s,-12.6364246,12.5591000,5.9600400,4.1650000,5.7539200
HD 69830 c,HD 69830,1,3,Radial Velocity,2006,La Silla Observatory,0,31.56000000,0.186000,3.460,0.309,11.80000,0.03710,Msini,0.130000,,,0,,K0V,5385.00,0.89,0.86,-0.050,[Fe/H],-0.220,4.49,08h18m24.24s,124.6010091,-12d38m11.13s,-12.6364246,12.5591000,5.9600400,4.1650000,5.7539200
HD 69830 d,HD 69830,1,3,Radial Velocity,2006,La Silla Observatory,0,197.00000000,0.630000,4.450,0.397,18.10000,0.05700,Msini,0.070000,,,0,,K0V,5385.00,0.89,0.86,-0.050,[Fe/H],-0.220,4.49,08h18m24.24s,124.6010091,-12d38m11.13s,-12.6364246,12.5591000,5.9600400,4.1650000,5.7539200
HD 70573 b,HD 70573,1,1,Radial Velocity,2007,La Silla Observatory,0,851.80000000,1.760000,12.800,1.140,1900.00000,6.10000,Msini,0.400000,,,0,,G1-1.5 V,5737.00,0.98,1.00,-0.180,[Fe/H],-0.001,4.59,08h22m49.90s,125.7079153,+01d51m32.79s,1.8591088,59.1820000,8.6670000,7.1910000,8.5426100
HD 70642 b,HD 70642,1,1,Radial Velocity,2003,Anglo-Australian Telescope,0,2124.54000000,3.318000,13.000,1.160,1239.53079,3.90000,Mass,0.175000,,,0,,G6 V,5732.00,0.98,1.08,0.220,[Fe/H],0.012,4.46,08h21m27.87s,125.3661079,-39d42m16.00s,-39.7044432,29.2760000,7.1700000,5.5740000,6.9921100
HD 7199 b,HD 7199,1,1,Radial Velocity,2011,La Silla Observatory,0,615.00000000,1.360000,11.100,0.993,85.81410,0.27000,Msini,0.190000,,,0,,K1 IV,5371.00,0.97,0.77,0.320,[Fe/H],-0.155,4.35,01h10m47.50s,17.6979344,-66d11m19.30s,-66.1886947,36.1531000,8.0600000,6.2290000,7.8374300
HD 72490 b,HD 72490,1,1,Radial Velocity,2018,W. M. Keck Observatory,0,858.00000000,1.880000,13.500,1.200,561.92344,1.76800,Msini,0.124000,,,0,,G5,4934.00,4.96,1.21,-0.130,[M/H],1.091,3.21,08h33m36.68s,128.4028287,+13d33m02.59s,13.5507189,126.3390000,7.8200000,5.6140000,7.5741500
HD 72659 b,HD 72659,1,2,Radial Velocity,2002,W. M. Keck Observatory,0,3549.39854000,4.691000,13.200,1.170,949.67128,2.98800,Mass,0.257000,,,0,,G2 V,5932.00,1.46,1.09,0.014,[M/H],0.374,4.09,08h34m03.07s,128.5128072,-01d34m07.08s,-1.5686323,51.8949000,7.4600000,5.9820000,7.3107000
HD 72659 c,HD 72659,1,2,Radial Velocity,2022,Multiple Observatories,0,18207.72098000,13.959000,12.100,1.080,5977.08102,18.80600,Mass,0.091000,,,0,,G2 V,5932.00,1.46,1.09,0.014,[M/H],0.376,4.09,08h34m03.07s,128.5128072,-01d34m07.08s,-1.5686323,51.8949000,7.4600000,5.9820000,7.3107000
